4548,"PRIME BANK LTD.","ISLAMI BANKING(MIRPUR)","DHAKA-NORTH"
4549,"PRIME BANK LTD.","JAMALPUR","JAMALPUR"
4550,"PRIME BANK LTD.","JATRABARI","DHAKA-SOUTH"
4551,"PRIME BANK LTD.","JESSORE","JESSORE"
4552,"PRIME BANK LTD.","JOYDEBPUR","GAZIPUR"
4553,"PRIME BANK LTD.","JOYPARA","DHAKA-SOUTH"
4554,"PRIME BANK LTD.","JOYPURHAT","JOYPURHAT"
4555,"PRIME BANK LTD.","JUBILEE ROAD","CHITTAGONG"
4556,"PRIME BANK LTD.","KARWAN BAZAR","DHAKA-NORTH"
4557,"PRIME BANK LTD.","KHAJANAGAR SME/AGRICULTURE","KUSHTIA"
4558,"PRIME BANK LTD.","KHATUNGANJ","CHITTAGONG"
4559,"PRIME BANK LTD.","KHULNA","KHULNA"
4560,"PRIME BANK LTD.","KISHOREGANJ","KISHOREGANJ"
4561,"PRIME BANK LTD.","KUSHTIA","KUSHTIA"
4562,"PRIME BANK LTD.","LALDIGHI EAST","CHITTAGONG"
4563,"PRIME BANK LTD.","MADHABDI","NARSHINGDI"
4564,"PRIME BANK LTD.","MADHABPUR SME","HABIGANJ"
4565,"PRIME BANK LTD.","MIRPUR SECTION-1","DHAKA-NORTH"
4566,"PRIME BANK LTD.","MIRZAPUR","TANGAIL"
4567,"PRIME BANK LTD.","MOHAKHALI","DHAKA-NORTH"
4568,"PRIME BANK LTD.","MOTIJHEEL","DHAKA-SOUTH"
4569,"PRIME BANK LTD.","MOUCHAK MARKET","DHAKA-SOUTH"
4570,"PRIME BANK LTD.","MOULVI BAZAR","DHAKA-SOUTH"
4571,"PRIME BANK LTD.","MYMENSINGH","MYMENSINGH"
4572,"PRIME BANK LTD.","NABIGANJ","HABIGANJ"
4573,"PRIME BANK LTD.","NAOGAON","NAOGAON"
4574,"PRIME BANK LTD.","NARAYANGANJ","NARAYANGANJ"
4575,"PRIME BANK LTD.","NARSHINGDI SME","NARSHINGDI"
4576,"PRIME BANK LTD.","NATORE","NATORE"
4577,"PRIME BANK LTD.","NEW ESKATON","DHAKA-SOUTH"
4578,"PRIME BANK LTD.","O.R. NIZAM ROAD","CHITTAGONG"
4579,"PRIME BANK LTD.","OXYGEN MOUR","CHITTAGONG"
4580,"PRIME BANK LTD.","PABNA","PABNA"
4581,"PRIME BANK LTD.","PAHARTALI(ISLAMI BANKING)","CHITTAGONG"
4582,"PRIME BANK LTD.","PALLABI","DHAKA-NORTH"
4583,"PRIME BANK LTD.","PANTHA PATH","DHAKA-NORTH"
4584,"PRIME BANK LTD.","POSTA SME","DHAKA-SOUTH"
4585,"PRIME BANK LTD.","PRABARTAK MORE","CHITTAGONG"
4586,"PRIME BANK LTD.","PRAGATI SARANI","DHAKA-NORTH"
4587,"PRIME BANK LTD.","RAIPUR SME/AGRICULTURE","LAKSHMIPUR"
4588,"PRIME BANK LTD.","RAJSHAHI","RAJSHAHI"
4589,"PRIME BANK LTD.","RANGPUR","RANGPUR"
4590,"PRIME BANK LTD.","RAOZAN","CHITTAGONG"
4591,"PRIME BANK LTD.","RING ROAD","DHAKA-NORTH"
4592,"PRIME BANK LTD.","SATMASJID ROAD","DHAKA-NORTH"
4593,"PRIME BANK LTD.","SAVAR BAZAR","DHAKA-NORTH"
4594,"PRIME BANK LTD.","SBC TOWER","DHAKA-SOUTH"
4595,"PRIME BANK LTD.","SHERPUR SME","SHERPUR"
4596,"PRIME BANK LTD.","SHIMRAIL","NARAYANGANJ"
4597,"PRIME BANK LTD.","SIRAJDHI KHAN","MUNSHIGANJ"
4598,"PRIME BANK LTD.","SONARGAON SME","NARAYANGANJ"
4599,"PRIME BANK LTD.","SREE MANGAL","MOULVI BAZAR"
4600,"PRIME BANK LTD.","SUBID BAZAR","SYLHET"
4601,"PRIME BANK LTD.","SUNAMGANJ","SUNAMGANJ"
4602,"PRIME BANK LTD.","SYEDPUR SME","SUNAMGANJ"
4603,"PRIME BANK LTD.","SYLHET","SYLHET"
4604,"PRIME BANK LTD.","TAJPUR","SYLHET"
4605,"PRIME BANK LTD.","TAKERHAT SME","MADARIPUR"
4606,"PRIME BANK LTD.","TANGAIL","TANGAIL"
4607,"PRIME BANK LTD.","THAKURGAON SME","THAKURGAON"
4608,"PRIME BANK LTD.","TONGI","GAZIPUR"
4609,"PRIME BANK LTD.","TRUNCATION POINT","DHAKA-SOUTH"
4610,"PRIME BANK LTD.","UPASHAHAR","SYLHET"
4611,"PRIME BANK LTD.","UTTARA","DHAKA-NORTH"
4612,"PRIME BANK LTD.","WARI","DHAKA-SOUTH"
4613,"PUBALI BANK LTD.","ADAMPUR BAZAR","MOULVI BAZAR"
4614,"PUBALI BANK LTD.","AFAZIA BAZAR","NOAKHALI"
4615,"PUBALI BANK LTD.","AGRABAD","CHITTAGONG"
4616,"PUBALI BANK LTD.","AGRICULTURE COMPLEX","DHAKA-NORTH"
4617,"PUBALI BANK LTD.","AJMIRIGANJ","HABIGANJ"
4618,"PUBALI BANK LTD.","AKHAURA","BRAHMANBARIA"
4619,"PUBALI BANK LTD.","AKUR TAKUR","TANGAIL"
4620,"PUBALI BANK LTD.","ALUKDIA BAZAR","CHUADANGA"
4621,"PUBALI BANK LTD.","AMAN BAZAR","CHITTAGONG"
4622,"PUBALI BANK LTD.","ANDERKILLA","CHITTAGONG"
4623,"PUBALI BANK LTD.","ANOWARA","CHITTAGONG"
4624,"PUBALI BANK LTD.","ARAIHAZAR","NARAYANGANJ"
4625,"PUBALI BANK LTD.","ASAD AVENUE","DHAKA-NORTH"
4626,"PUBALI BANK LTD.","ASHIRGANJ BAZAR","SYLHET"
4627,"PUBALI BANK LTD.","ASHRAF ALI ROAD","CHITTAGONG"
4628,"PUBALI BANK LTD.","ASHRAFPUR BAZAR","CHANDPUR"
4629,"PUBALI BANK LTD.","ASHUGANJ","BRAHMANBARIA"
4630,"PUBALI BANK LTD.","ASHULIA","DHAKA-NORTH"
4631,"PUBALI BANK LTD.","ATAIKULA","PABNA"
4632,"PUBALI BANK LTD.","ATI BAZAR","DHAKA-SOUTH"
4633,"PUBALI BANK LTD.","B.B. AVENUE","DHAKA-SOUTH"
4634,"PUBALI BANK LTD.","BABU BAZAR","DHAKA-SOUTH"
4635,"PUBALI BANK LTD.","BABUGANJ","BARISHAL"
4636,"PUBALI BANK LTD.","BADDA","DHAKA-NORTH"
4637,"PUBALI BANK LTD.","BAGERHAT","BAGERHAT"
4638,"PUBALI BANK LTD.","BAHADDAR HAT","CHITTAGONG"
4639,"PUBALI BANK LTD.","BAKUL TALA","JAMALPUR"
4640,"PUBALI BANK LTD.","BALAGANJ","SYLHET"
4641,"PUBALI BANK LTD.","BAMNA","BARGUNA"
4642,"PUBALI BANK LTD.","BANANI","DHAKA-NORTH"
4643,"PUBALI BANK LTD.","BANDARBAN","BANDARBAN"
4644,"PUBALI BANK LTD.","BANGADDA BAZAR","COMILLA"
4645,"PUBALI BANK LTD.","BANGLA BAZAR","FENI"
4646,"PUBALI BANK LTD.","BANGSHAL","DHAKA-SOUTH"
4647,"PUBALI BANK LTD.","BANIACHANG","HABIGANJ"
4648,"PUBALI BANK LTD.","BANSHKHALI","CHITTAGONG"
4649,"PUBALI BANK LTD.","BAR LIBRARY","DHAKA-SOUTH"
4650,"PUBALI BANK LTD.","BARAIKANDI","SYLHET"
4651,"PUBALI BANK LTD.","BARALEKHA","MOULVI BAZAR"
4652,"PUBALI BANK LTD.","BARGUNA","BARGUNA"
4653,"PUBALI BANK LTD.","BARIDHARA","DHAKA-NORTH"
4654,"PUBALI BANK LTD.","BARISAL","BARISHAL"
4655,"PUBALI BANK LTD.","BAR-LIBRARY","HABIGANJ"
4656,"PUBALI BANK LTD.","BAROIGRAM BAZAR","SYLHET"
4657,"PUBALI BANK LTD.","BARTAKIA BAZAR","CHITTAGONG"
4658,"PUBALI BANK LTD.","BASHABOO","DHAKA-SOUTH"
4659,"PUBALI BANK LTD.","BASHURHAT","NOAKHALI"
4660,"PUBALI BANK LTD.","BATIAGHATA","KHULNA"
4661,"PUBALI BANK LTD.","BAZAR ROAD","BARISHAL"
4662,"PUBALI BANK LTD.","BEANI BAZAR","SYLHET"
4663,"PUBALI BANK LTD.","BEGUM BAZAR","DHAKA-SOUTH"
4664,"PUBALI BANK LTD.","BENAPOLE","JESSORE"
4665,"PUBALI BANK LTD.","BHABER CHAR","MUNSHIGANJ"
4666,"PUBALI BANK LTD.","BHAIRAB BAZAR","KISHOREGANJ"
4667,"PUBALI BANK LTD.","BHANDARIA","PIROJPUR"
4668,"PUBALI BANK LTD.","BHANGA","FARIDPUR"
4669,"PUBALI BANK LTD.","BHERAMARA","KUSHTIA"
4670,"PUBALI BANK LTD.","BHOLA","BHOLA"
4671,"PUBALI BANK LTD.","BIBIRHAT","CHITTAGONG"
4672,"PUBALI BANK LTD.","BISHWANATH","SYLHET"
4673,"PUBALI BANK LTD.","BOGRA","BOGRA"
4674,"PUBALI BANK LTD.","BONOSREE","DHAKA-NORTH"
4675,"PUBALI BANK LTD.","BRAHMAN BAZAR","MOULVI BAZAR"
4676,"PUBALI BANK LTD.","BRAHMANBARIA","BRAHMANBARIA"
4677,"PUBALI BANK LTD.","BUDBARI BAZAR","SYLHET"
4678,"PUBALI BANK LTD.","C.D.A. AVENUE","CHITTAGONG"
4679,"PUBALI BANK LTD.","CHAKARIA","COXS BAZAR"
4680,"PUBALI BANK LTD.","CHAKTAI","CHITTAGONG"
4681,"PUBALI BANK LTD.","CHALOPARA","BOGRA"
4682,"PUBALI BANK LTD.","CHANDANAISH","CHITTAGONG"
4683,"PUBALI BANK LTD.","CHANDPUR(MAIN)","CHANDPUR"
4684,"PUBALI BANK LTD.","CHANDRAPUR BAZAR","SYLHET"
4685,"PUBALI BANK LTD.","CHANGARCHAR","CHANDPUR"
4686,"PUBALI BANK LTD.","CHAPAI NAWABGANJ","NAWABGANJ"
4687,"PUBALI BANK LTD.","CHAR PARA","MYMENSINGH"
4688,"PUBALI BANK LTD.","CHARSINDUR","NARSHINGDI"
4689,"PUBALI BANK LTD.","CHAWK BAZAR","CHITTAGONG"
4690,"PUBALI BANK LTD.","CHAWK BAZAR","COMILLA"
4691,"PUBALI BANK LTD.","CHAWK BAZAR","DHAKA-SOUTH"
4692,"PUBALI BANK LTD.","CHEORA","COMILLA"
4693,"PUBALI BANK LTD.","CHHAGALNAIYA","FENI"
4694,"PUBALI BANK LTD.","CHHATAK","SUNAMGANJ"
4695,"PUBALI BANK LTD.","CHIRIAKHANA ROAD","DHAKA-NORTH"
4696,"PUBALI BANK LTD.","CHOUDDAGRAM","COMILLA"
4697,"PUBALI BANK LTD.","CHOUMOHANI","NOAKHALI"
4698,"PUBALI BANK LTD.","CHOUMUHANA","MOULVI BAZAR"
4699,"PUBALI BANK LTD.","CHOWDHUARY BAZAR","SYLHET"
4700,"PUBALI BANK LTD.","CHOWKIDEKHI","SYLHET"
4701,"PUBALI BANK LTD.","CHUADANGA","CHUADANGA"
4702,"PUBALI BANK LTD.","CHUNARUGHAT","HABIGANJ"
4703,"PUBALI BANK LTD.","COLLEGE ROAD","CHITTAGONG"
4704,"PUBALI BANK LTD.","COMILLA(MAIN)","COMILLA"
4705,"PUBALI BANK LTD.","COX'S BAZAR","COXS BAZAR"
4706,"PUBALI BANK LTD.","DAGANBHUIYAN","FENI"
4707,"PUBALI BANK LTD.","DAKSHINBAGH","MOULVI BAZAR"
4708,"PUBALI BANK LTD.","DANIA","DHAKA-SOUTH"
4709,"PUBALI BANK LTD.","DARBOST","SYLHET"
4710,"PUBALI BANK LTD.","DARGA GATE","SYLHET"
4711,"PUBALI BANK LTD.","DARIRAMPUR","MYMENSINGH"
4712,"PUBALI BANK LTD.","DASHPAIKA BAZAR","SYLHET"
4713,"PUBALI BANK LTD.","DATTERHAT","NOAKHALI"
4714,"PUBALI BANK LTD.","DAUDKANDI","COMILLA"
4715,"PUBALI BANK LTD.","DAULATGANJ","COMILLA"
4716,"PUBALI BANK LTD.","DAULATPUR","KHULNA"
4717,"PUBALI BANK LTD.","DAULATPUR","MANIKGANJ"
4718,"PUBALI BANK LTD.","DEBIDWAR","COMILLA"
4719,"PUBALI BANK LTD.","DERAI","SUNAMGANJ"
4720,"PUBALI BANK LTD.","DEWAN HAT","CHITTAGONG"
4721,"PUBALI BANK LTD.","DHAKA DAKHIN","SYLHET"
4722,"PUBALI BANK LTD.","DHAKA RAIL STATION","DHAKA-SOUTH"
4723,"PUBALI BANK LTD.","DHAKA STADIUM","DHAKA-SOUTH"
4724,"PUBALI BANK LTD.","DHALAGAON","MUNSHIGANJ"
4725,"PUBALI BANK LTD.","DHARMAGHAR","HABIGANJ"
4726,"PUBALI BANK LTD.","DHARMAPUR","CHITTAGONG"
4727,"PUBALI BANK LTD.","DHOLAIRPAR","DHAKA-SOUTH"
4728,"PUBALI BANK LTD.","DHOLKAR BAZAR","COMILLA"
4729,"PUBALI BANK LTD.","DHOLLAI NAWABPUR","COMILLA"
4730,"PUBALI BANK LTD.","DINAJPUR","DINAJPUR"
4731,"PUBALI BANK LTD.","DUPTARA","NARAYANGANJ"
4732,"PUBALI BANK LTD.","EKATONA","MOULVI BAZAR"
4733,"PUBALI BANK LTD.","ELEPHANT ROAD","DHAKA-NORTH"
4734,"PUBALI BANK LTD.","FAKIRPOOL BAZAR","DHAKA-SOUTH"
4735,"PUBALI BANK LTD.","FARIDPUR","FARIDPUR"
4736,"PUBALI BANK LTD.","FARMGATE","DHAKA-NORTH"
4737,"PUBALI BANK LTD.","FENCHUGANJ","SYLHET"
4738,"PUBALI BANK LTD.","FENI","FENI"
4739,"PUBALI BANK LTD.","FENI BAZAR","FENI"
4740,"PUBALI BANK LTD.","FOREIGN EXCHANGE","DHAKA-SOUTH"
4741,"PUBALI BANK LTD.","FULBARI","KURIGRAM"
4742,"PUBALI BANK LTD.","FULGAZI","FENI"
4743,"PUBALI BANK LTD.","GAIBANDHA","GAIBANDHA"
4744,"PUBALI BANK LTD.","GASBARI BAZAR","SYLHET"
4745,"PUBALI BANK LTD.","GAZARIA","MUNSHIGANJ"
4746,"PUBALI BANK LTD.","GAZIPUR","HABIGANJ"
4747,"PUBALI BANK LTD.","GAZNAIPUR","HABIGANJ"
4748,"PUBALI BANK LTD.","GHORASAL","NARSHINGDI"
4749,"PUBALI BANK LTD.","GOALA BAZAR","SYLHET"
4750,"PUBALI BANK LTD.","GOBINDAGANJ","GAIBANDHA"
4751,"PUBALI BANK LTD.","GOBINDAGANJ","SUNAMGANJ"
4752,"PUBALI BANK LTD.","GOLAPGANJ","SYLHET"
4753,"PUBALI BANK LTD.","GOPALGANJ","GOPALGANJ"
4754,"PUBALI BANK LTD.","GOPALPUR","TANGAIL"
4755,"PUBALI BANK LTD.","GORANBAZAR","DHAKA-SOUTH"
4756,"PUBALI BANK LTD.","GOURIPUR BAZAR","COMILLA"
4757,"PUBALI BANK LTD.","GOWAINGHAT","SYLHET"
4758,"PUBALI BANK LTD.","GRIDAKALINDIA BAZAR","CHANDPUR"
4759,"PUBALI BANK LTD.","GULSHAN MODEL TOWN","DHAKA-NORTH"
4760,"PUBALI BANK LTD.","GUNINGANJ BAZAR","HABIGANJ"
4761,"PUBALI BANK LTD.","HABIGANJ","HABIGANJ"
4762,"PUBALI BANK LTD.","HADI PARA","CHITTAGONG"
4763,"PUBALI BANK LTD.","HAJIGANJ","CHANDPUR"
4764,"PUBALI BANK LTD.","HALISHAHAR","CHITTAGONG"
4765,"PUBALI BANK LTD.","HATHAZARI","CHITTAGONG"
4766,"PUBALI BANK LTD.","HIZLA","BARISHAL"
4767,"PUBALI BANK LTD.","HOSPITAL ROAD","BARISHAL"
4768,"PUBALI BANK LTD.","HOTEL OSMANI INTERNATIONAL","DHAKA-SOUTH"
4769,"PUBALI BANK LTD.","IMAMGANJ","DHAKA-SOUTH"
4770,"PUBALI BANK LTD.","INDUSTRIAL AREA","CHITTAGONG"
4771,"PUBALI BANK LTD.","INTERNATIONAL AIRPORT","DHAKA-NORTH"
4772,"PUBALI BANK LTD.","ISHWARDI","PABNA"
4773,"PUBALI BANK LTD.","ISLAMPUR","DHAKA-SOUTH"
4774,"PUBALI BANK LTD.","JAGANNATHPUR","SUNAMGANJ"
4775,"PUBALI BANK LTD.","JALALPUR","SYLHET"
4776,"PUBALI BANK LTD.","JAMALGANJ","JOYPURHAT"
4777,"PUBALI BANK LTD.","JAMALGANJ","SUNAMGANJ"
4778,"PUBALI BANK LTD.","JAMALPUR","JAMALPUR"
4779,"PUBALI BANK LTD.","JESSORE","JESSORE"
4780,"PUBALI BANK LTD.","JHALOKATI","JHALOKATHI"
4781,"PUBALI BANK LTD.","JHENAIDAH","JHENAIDAH"
4782,"PUBALI BANK LTD.","JOGIDAHAR","MOULVI BAZAR"
4783,"PUBALI BANK LTD.","JOHNSON ROAD","DHAKA-SOUTH"
4784,"PUBALI BANK LTD.","JOYDEBPUR","GAZIPUR"
4785,"PUBALI BANK LTD.","JOYPURHAT","JOYPURHAT"
4786,"PUBALI BANK LTD.","JURI","MOULVI BAZAR"
4787,"PUBALI BANK LTD.","KACHUA","CHANDPUR"
4788,"PUBALI BANK LTD.","KADAMTALI","CHITTAGONG"
4789,"PUBALI BANK LTD.","KADAMTALI","SYLHET"
4790,"PUBALI BANK LTD.","KAFRUL","DHAKA-NORTH"
4791,"PUBALI BANK LTD.","KALAYIA BANDAR","PATUAKHALI"
4792,"PUBALI BANK LTD.","KALIGANJ","GAZIPUR"
4793,"PUBALI BANK LTD.","KALIGANJ","SYLHET"
4794,"PUBALI BANK LTD.","KALIGHAT ROAD","SYLHET"
4795,"PUBALI BANK LTD.","KALIR BAZAR","NARAYANGANJ"
4796,"PUBALI BANK LTD.","KAMALGANJ","MOULVI BAZAR"
4797,"PUBALI BANK LTD.","KAMALPUR","KISHOREGANJ"
4798,"PUBALI BANK LTD.","KANAIPUR","FARIDPUR"
4799,"PUBALI BANK LTD.","KARATIA","TANGAIL"
4800,"PUBALI BANK LTD.","KARWAN BAZAR","DHAKA-NORTH"
4801,"PUBALI BANK LTD.","KASHIMPUR","GAZIPUR"
4802,"PUBALI BANK LTD.","KATAKHALI","MUNSHIGANJ"
4803,"PUBALI BANK LTD.","KAYAR BAZAR","KHULNA"
4804,"PUBALI BANK LTD.","KAZIRHAT","FENI"
4805,"PUBALI BANK LTD.","KERANIHAT","CHITTAGONG"
4806,"PUBALI BANK LTD.","KHAGRACHARI","KHAGRACHARI"
4807,"PUBALI BANK LTD.","KHALISHPUR","KHULNA"
4808,"PUBALI BANK LTD.","KHAMARGRAM","SIRAJGANJ"
4809,"PUBALI BANK LTD.","KHATUNGANJ","CHITTAGONG"
4810,"PUBALI BANK LTD.","KHULNA(MAIN)","KHULNA"
4811,"PUBALI BANK LTD.","KISHOREGANJ","KISHOREGANJ"
4812,"PUBALI BANK LTD.","KOMORGONJ","DHAKA-SOUTH"
4813,"PUBALI BANK LTD.","KORBANIGANJ","CHITTAGONG"
4814,"PUBALI BANK LTD.","KULAURA","MOULVI BAZAR"
4815,"PUBALI BANK LTD.","KULGAON","CHITTAGONG"
4816,"PUBALI BANK LTD.","KURIGRAM","KURIGRAM"
4817,"PUBALI BANK LTD.","KURIL BISHWA ROAD","DHAKA-NORTH"
4818,"PUBALI BANK LTD.","KUSHTIA","KUSHTIA"
4819,"PUBALI BANK LTD.","KUSHUMBI KALIGONJ","NATORE"
4820,"PUBALI BANK LTD.","LABORATORY ROAD","DHAKA-NORTH"
4821,"PUBALI BANK LTD.","LAKSHMIPUR","LAKSHMIPUR"
4822,"PUBALI BANK LTD.","LALA BAZAR","SYLHET"
4823,"PUBALI BANK LTD.","LALDIGHI EAST","CHITTAGONG"
4824,"PUBALI BANK LTD.","LALMONIRHAT","LALMONIRHAT"
4825,"PUBALI BANK LTD.","LOHA GARA","CHITTAGONG"
4826,"PUBALI BANK LTD.","MADABPASHA","BARISHAL"
4827,"PUBALI BANK LTD.","MADAN","NETROKONA"
4828,"PUBALI BANK LTD.","MADARIPUR","MADARIPUR"
4829,"PUBALI BANK LTD.","MADHABDI","NARSHINGDI"
4830,"PUBALI BANK LTD.","MADHABPUR","HABIGANJ"
4831,"PUBALI BANK LTD.","MADHUNA GHAT","CHITTAGONG"
4832,"PUBALI BANK LTD.","MAGURA","MAGURA"
4833,"PUBALI BANK LTD.","MAIJDEE COURT","NOAKHALI"
4834,"PUBALI BANK LTD.","MAINAMATI","COMILLA"
4835,"PUBALI BANK LTD.","MALIBAGH","DHAKA-SOUTH"
4836,"PUBALI BANK LTD.","MALIGACHA","PABNA"
4837,"PUBALI BANK LTD.","MANIKGANJ","MANIKGANJ"
4838,"PUBALI BANK LTD.","MATHBARIA","PIROJPUR"
4839,"PUBALI BANK LTD.","MATLAB BAZAR","CHANDPUR"
4840,"PUBALI BANK LTD.","MEAH BAZAR","COMILLA"
4841,"PUBALI BANK LTD.","MEAR HAT","PIROJPUR"
4842,"PUBALI BANK LTD.","MEHADI BAGH","CHITTAGONG"
4843,"PUBALI BANK LTD.","MEHENDIGANJ","BARISHAL"
4844,"PUBALI BANK LTD.","MEHERPUR","MEHERPUR"
4845,"PUBALI BANK LTD.","MIRER DANGA","KHULNA"
4846,"PUBALI BANK LTD.","MIRER HAT","LAKSHMIPUR"
4847,"PUBALI BANK LTD.","MIRGANJ BAZAR","SYLHET"
4848,"PUBALI BANK LTD.","MIRPUR","DHAKA-NORTH"
4849,"PUBALI BANK LTD.","MIRZAPUR","RAJSHAHI"
4850,"PUBALI BANK LTD.","MITHACHARA BAZAR","CHITTAGONG"
4851,"PUBALI BANK LTD.","MOGHALTULY","DHAKA-SOUTH"
4852,"PUBALI BANK LTD.","MOGHBAZAR","DHAKA-SOUTH"
4853,"PUBALI BANK LTD.","MOHADEBPUR","NAOGAON"
4854,"PUBALI BANK LTD.","MOHAKHALI","DHAKA-NORTH"
4855,"PUBALI BANK LTD.","MOHAMMADPUR","DHAKA-NORTH"
4856,"PUBALI BANK LTD.","MOHARAJ PUR","NAWABGANJ"
4857,"PUBALI BANK LTD.","MOHILA COLLEGE","SYLHET"
4858,"PUBALI BANK LTD.","MOHIMAGONJ","GAIBANDHA"
4859,"PUBALI BANK LTD.","MOISCAL","COXS BAZAR"
4860,"PUBALI BANK LTD.","MONGLA","BAGERHAT"
4861,"PUBALI BANK LTD.","MOTIJHEEL","DHAKA-SOUTH"
4862,"PUBALI BANK LTD.","MOULAVI BAZAR","MOULVI BAZAR"
4863,"PUBALI BANK LTD.","MUKAM BAZAR","SYLHET"
4864,"PUBALI BANK LTD.","MUKTAGACHA","MYMENSINGH"
4865,"PUBALI BANK LTD.","MUNSHIGANJ","MUNSHIGANJ"
4866,"PUBALI BANK LTD.","MUREEL SME","BOGRA"
4867,"PUBALI BANK LTD.","MYMENSINGH(MAIN)","MYMENSINGH"
4868,"PUBALI BANK LTD.","NABIGANJ","HABIGANJ"
4869,"PUBALI BANK LTD.","NALCHITY","JHALOKATHI"
4870,"PUBALI BANK LTD.","NANDINA BAZAR","JAMALPUR"
4871,"PUBALI BANK LTD.","NANUPUR","CHITTAGONG"
4872,"PUBALI BANK LTD.","NAOGAON","NAOGAON"
4873,"PUBALI BANK LTD.","NARAIL","NARAIL"
4874,"PUBALI BANK LTD.","NARAYANGANJ","NARAYANGANJ"
4875,"PUBALI BANK LTD.","NARIA SME","SHARIATPUR"
4876,"PUBALI BANK LTD.","NARSHINGDI","NARSHINGDI"
4877,"PUBALI BANK LTD.","NATORE","NATORE"
4878,"PUBALI BANK LTD.","NATUN BAZAR","CHANDPUR"
4879,"PUBALI BANK LTD.","NAVARAN BAZAR","JESSORE"
4880,"PUBALI BANK LTD.","NAWABPUR ROAD","DHAKA-SOUTH"
4881,"PUBALI BANK LTD.","NAYA BAZAR","DHAKA-SOUTH"
4882,"PUBALI BANK LTD.","NAYA PALTAN","DHAKA-SOUTH"
4883,"PUBALI BANK LTD.","NAYERGAON BAZAR","CHANDPUR"
4884,"PUBALI BANK LTD.","NAZIMUDDIN ROAD","DHAKA-SOUTH"
4885,"PUBALI BANK LTD.","NAZIR HAT","CHITTAGONG"
4886,"PUBALI BANK LTD.","NAZIRPUR","PIROJPUR"
4887,"PUBALI BANK LTD.","NETROKONA","NETROKONA"
4888,"PUBALI BANK LTD.","NEW MARKET","DHAKA-NORTH"
4889,"PUBALI BANK LTD.","NEW MARKET","RAJSHAHI"
4890,"PUBALI BANK LTD.","NILPHAMARI","NILPHAMARI"
4891,"PUBALI BANK LTD.","NOAPARA","MUNSHIGANJ"
4892,"PUBALI BANK LTD.","NOAPARA BAZAR","JESSORE"
4893,"PUBALI BANK LTD.","NORTH POTENGA","CHITTAGONG"
4894,"PUBALI BANK LTD.","NURPUR","MUNSHIGANJ"
4895,"PUBALI BANK LTD.","OLD CHURCH COMPOUND","CHITTAGONG"
4896,"PUBALI BANK LTD.","PABNA","PABNA"
4897,"PUBALI BANK LTD.","PADUA","CHITTAGONG"
4898,"PUBALI BANK LTD.","PADUAR BAZAR","COMILLA"
4899,"PUBALI BANK LTD.","PAGLA BAZAR","SUNAMGANJ"
4900,"PUBALI BANK LTD.","PAHARTALI","CHITTAGONG"
4901,"PUBALI BANK LTD.","PAKUTIA","TANGAIL"
4902,"PUBALI BANK LTD.","PALASH","NARSHINGDI"
4903,"PUBALI BANK LTD.","PANCHAGARH","PANCHAGARH"
4904,"PUBALI BANK LTD.","PANGSHA SME","RAJBARI"
4905,"PUBALI BANK LTD.","PANTHA PATH","DHAKA-NORTH"
4906,"PUBALI BANK LTD.","PARBATIPUR","DINAJPUR"
4907,"PUBALI BANK LTD.","PARK ROAD","GAIBANDHA"
4908,"PUBALI BANK LTD.","PATHANTULA","SYLHET"
4909,"PUBALI BANK LTD.","PATHARGHATA","CHITTAGONG"
4910,"PUBALI BANK LTD.","PATHRAIL BAZAR","TANGAIL"
4911,"PUBALI BANK LTD.","PATIYA","CHITTAGONG"
4912,"PUBALI BANK LTD.","PATUAKHALI","PATUAKHALI"
4913,"PUBALI BANK LTD.","PEEL KHANA","DHAKA-SOUTH"
4914,"PUBALI BANK LTD.","PHULBARI","DINAJPUR"
4915,"PUBALI BANK LTD.","PIROJPUR","PIROJPUR"
4916,"PUBALI BANK LTD.","PORT","CHITTAGONG"
4917,"PUBALI BANK LTD.","PRINCIPAL","DHAKA-SOUTH"
4918,"PUBALI BANK LTD.","PUTIJHURI SME","HABIGANJ"
4919,"PUBALI BANK LTD.","R.K. MISSION ROAD","DHAKA-SOUTH"
4920,"PUBALI BANK LTD.","RAIPUR","LAKSHMIPUR"
4921,"PUBALI BANK LTD.","RAJAPUR","JHALOKATHI"
4922,"PUBALI BANK LTD.","RAJBARI","RAJBARI"
4923,"PUBALI BANK LTD.","RAJSHAHI","RAJSHAHI"
4924,"PUBALI BANK LTD.","RAMGANJ","LAKSHMIPUR"
4925,"PUBALI BANK LTD.","RAMPUR BAZAR","CHANDPUR"
4926,"PUBALI BANK LTD.","RAMPURA","DHAKA-NORTH"
4927,"PUBALI BANK LTD.","RANGAMATI","RANGAMATI"
4928,"PUBALI BANK LTD.","RANGPUR","RANGPUR"
4929,"PUBALI BANK LTD.","RANGUNIA","CHITTAGONG"
4930,"PUBALI BANK LTD.","RANIRHAT","CHITTAGONG"
4931,"PUBALI BANK LTD.","RAOZAN","CHITTAGONG"
4932,"PUBALI BANK LTD.","RASULGANJ","SUNAMGANJ"
4933,"PUBALI BANK LTD.","REAZUDDIN BAZAR","CHITTAGONG"
4934,"PUBALI BANK LTD.","SADARGHAT","CHITTAGONG"
4935,"PUBALI BANK LTD.","SADARGHAT","DHAKA-SOUTH"
